cell_id,temperature_C,c_rate,stress_group,cycle,true_capacity_retention,capacity_retention
CELL_018,25,0.5,low_temp / low_crate,725,0.9105671178428818,0.9122431822277034
CELL_018,25,0.5,low_temp / low_crate,750,0.9068373520112767,0.9014626047665353
CELL_018,25,0.5,low_temp / low_crate,775,0.9030688958712245,0.9044328168398446
CELL_018,25,0.5,low_temp / low_crate,800,0.8992621282392735,0.8996210643823155
CELL_018,25,0.5,low_temp / low_crate,825,0.8954174123641477,0.8949013636494342
CELL_018,25,0.5,low_temp / low_crate,850,0.8915350970242023,0.8970940633992247
CELL_018,25,0.5,low_temp / low_crate,875,0.8876155175171553,0.8854377914586238
CELL_018,25,0.5,low_temp / low_crate,900,0.88365899655548,0.8908700401523142
CELL_018,25,0.5,low_temp / low_crate,925,0.8796658450788476,0.8788768350065492
CELL_018,25,0.5,low_temp / low_crate,950,0.8756363629933603,0.8711668054359646
CELL_018,25,0.5,low_temp / low_crate,975,0.8715708398459463,0.8718155583794281
CELL_018,25,0.5,low_temp / low_crate,1000,0.8674695554411337,0.863702697240018
CELL_018,25,0.5,low_temp / low_crate,1025,0.8633327804064587,0.8607016349391114
CELL_018,25,0.5,low_temp / low_crate,1050,0.8591607767119454,0.8605503932619996
CELL_018,25,0.5,low_temp / low_crate,1075,0.8549537981484023,0.8568983354586778
CELL_018,25,0.5,low_temp / low_crate,1100,0.8507120907686916,0.8485345038178017
CELL_018,25,0.5,low_temp / low_crate,1125,0.846435893295618,0.8498918113032804
CELL_018,25,0.5,low_temp / low_crate,1150,0.8421254374996582,0.8461767146527321
CELL_018,25,0.5,low_temp / low_crate,1175,0.8377809485493708,0.8428080046973423
CELL_018,25,0.5,low_temp / low_crate,1200,0.8334026453370063,0.8352555922619462
CELL_019,25,0.5,low_temp / low_crate,0,0.9962384031440519,0.9951257302238523
CELL_019,25,0.5,low_temp / low_crate,25,0.9932385130139452,0.9902039946168132
CELL_019,25,0.5,low_temp / low_crate,50,0.9900836923455721,0.990500982859518
CELL_019,25,0.5,low_temp / low_crate,75,0.9868079314369752,0.9848078591697866
CELL_019,25,0.5,low_temp / low_crate,100,0.9834256107431901,0.982844058296366
CELL_019,25,0.5,low_temp / low_crate,125,0.9799457021938317,0.9865333142745458
CELL_019,25,0.5,low_temp / low_crate,150,0.9763745931410572,0.975780573853586
CELL_019,25,0.5,low_temp / low_crate,175,0.9727171728149613,0.974165445925127
CELL_019,25,0.5,low_temp / low_crate,200,0.9689773617754267,0.9681644191206918
CELL_019,25,0.5,low_temp / low_crate,225,0.965158407722008,0.965423404229857
CELL_019,25,0.5,low_temp / low_crate,250,0.9612630665316177,0.961284124913144
CELL_019,25,0.5,low_temp / low_crate,275,0.9572937205733111,0.9588628548042172
CELL_019,25,0.5,low_temp / low_crate,300,0.9532524599780143,0.9573310363524294
CELL_019,25,0.5,low_temp / low_crate,325,0.9491411406906117,0.9549070196822234
CELL_019,25,0.5,low_temp / low_crate,350,0.9449614272700593,0.9460450975567414
CELL_019,25,0.5,low_temp / low_crate,375,0.9407148252798139,0.9427782393809385
CELL_019,25,0.5,low_temp / low_crate,400,0.9364027063443923,0.9323746805622428
CELL_019,25,0.5,low_temp / low_crate,425,0.9320263278987494,0.9317187593002947
CELL_019,25,0.5,low_temp / low_crate,450,0.927586849007996,0.9308778621350886
CELL_019,25,0.5,low_temp / low_crate,475,0.9230853432190707,0.9261162334535307
CELL_019,25,0.5,low_temp / low_crate,500,0.9185228091313762,0.9192634431961588
CELL_019,25,0.5,low_temp / low_crate,525,0.9139001791872946,0.9170025580457825
CELL_019,25,0.5,low_temp / low_crate,550,0.9092183270544285,0.9109360105359069
CELL_019,25,0.5,low_temp / low_crate,575,0.9044780738800721,0.9086791457839797
CELL_019,25,0.5,low_temp / low_crate,600,0.8996801936325682,0.9006929506819181
CELL_019,25,0.5,low_temp / low_crate,625,0.8948254176959656,0.893580473591467
CELL_019,25,0.5,low_temp / low_crate,650,0.8899144388485132,0.8910898832477787
CELL_019,25,0.5,low_temp / low_crate,675,0.8849479147284942,0.8746908344130095
CELL_019,25,0.5,low_temp / low_crate,700,0.8799264708702679,0.8812665709476155
CELL_019,25,0.5,low_temp / low_crate,725,0.8748507033774725,0.8620812584892208
CELL_019,25,0.5,low_temp / low_crate,750,0.8697211812879343,0.8636890593620153
CELL_019,25,0.5,low_temp / low_crate,775,0.8645384486750576,0.8661196387783511
CELL_019,25,0.5,low_temp / low_crate,800,0.8593030265227161,0.8609743792031499
CELL_019,25,0.5,low_temp / low_crate,825,0.8540154144044592,0.8499469136739694
CELL_019,25,0.5,low_temp / low_crate,850,0.8486760919928338,0.8461837348462575
CELL_019,25,0.5,low_temp / low_crate,875,0.8432855204205573,0.8480824138807067
CELL_019,25,0.5,low_temp / low_crate,900,0.8378441435119431,0.8361500380514387
CELL_019,25,0.5,low_temp / low_crate,925,0.8323523889002485,0.840202609993659
CELL_019,25,0.5,low_temp / low_crate,950,0.8268106690443373,0.8268039495582201
CELL_019,25,0.5,low_temp / low_crate,975,0.8212193821561699,0.8226475087752543
CELL_019,25,0.5,low_temp / low_crate,1000,0.8155789130490486,0.8212379734437938
CELL_019,25,0.5,low_temp / low_crate,1025,0.8098896339152206,0.8103482288218976
CELL_019,25,0.5,low_temp / low_crate,1050,0.8041519050403139,0.8006437011078961
CELL_019,25,0.5,low_temp / low_crate,1075,0.7983660754611361,0.7979820293802061
CELL_019,25,0.5,low_temp / low_crate,1100,0.7925324835725482,0.7924078459958829
CELL_019,25,0.5,low_temp / low_crate,1125,0.7866514576884329,0.7818748619057274
CELL_019,25,0.5,low_temp / low_crate,1150,0.780723316561182,0.7798279043114891
CELL_019,25,0.5,low_temp / low_crate,1175,0.7747483698636133,0.7721506975346223
CELL_019,25,0.5,low_temp / low_crate,1200,0.7687269186367798,0.7719621707869357
CELL_020,25,0.5,low_temp / low_crate,0,0.9994344085017048,0.9990627717445258
CELL_020,25,0.5,low_temp / low_crate,25,0.9970726921228413,0.9978536191872629
CELL_020,25,0.5,low_temp / low_crate,50,0.9945890039470319,0.9967478536459461
CELL_020,25,0.5,low_temp / low_crate,75,0.9920101034354992,0.9885111106351564
CELL_020,25,0.5,low_temp / low_crate,100,0.9893473118549299,0.9857017551407554
CELL_020,25,0.5,low_temp / low_crate,125,0.9866076925150461,0.9904740697689549
CELL_020,25,0.5,low_temp / low_crate,150,0.9837962739714126,0.982353094918696
CELL_020,25,0.5,low_temp / low_crate,175,0.9809169053565954,0.9759579580325063
CELL_020,25,0.5,low_temp / low_crate,200,0.9779726732004634,0.9795260176833043
CELL_020,25,0.5,low_temp / low_crate,225,0.9749661343117324,0.9765879286328468
CELL_020,25,0.5,low_temp / low_crate,250,0.971899458303075,0.9665419549026766
CELL_020,25,0.5,low_temp / low_crate,275,0.9687745207365198,0.9695777067406425
CELL_020,25,0.5,low_temp / low_crate,300,0.965592967104478,0.9681675079279772
CELL_020,25,0.5,low_temp / low_crate,325,0.9623562585322707,0.9636666111132426
CELL_020,25,0.5,low_temp / low_crate,350,0.9590657054732749,0.9612776406664397
CELL_020,25,0.5,low_temp / low_crate,375,0.9557224932088576,0.95080755136554
CELL_020,25,0.5,low_temp / low_crate,400,0.9523277015745952,0.9534863421170819
CELL_020,25,0.5,low_temp / low_crate,425,0.9488823205083186,0.947823151350172
CELL_020,25,0.5,low_temp / low_crate,450,0.9453872625044649,0.9436974969489287
CELL_020,25,0.5,low_temp / low_crate,475,0.9418433727317833,0.9448903173647524
CELL_020,25,0.5,low_temp / low_crate,500,0.9382514373552541,0.9434288981426139
CELL_020,25,0.5,low_temp / low_crate,525,0.9346121904565772,0.9408924856476785
CELL_020,25,0.5,low_temp / low_crate,550,0.9309263198459714,0.9355281473962421
CELL_020,25,0.5,low_temp / low_crate,575,0.9271944719861169,0.9268104023504112
CELL_020,25,0.5,low_temp / low_crate,600,0.9234172561972332,0.9246517767678254
CELL_020,25,0.5,low_temp / low_crate,625,0.9195952482743034,0.9222791283255483
CELL_020,25,0.5,low_temp / low_crate,650,0.9157289936192144,0.9161531164417626
CELL_020,25,0.5,low_temp / low_crate,675,0.9118190099692959,0.9122766846269863
CELL_020,25,0.5,low_temp / low_crate,700,0.9078657897874972,0.9107489257490639
CELL_020,25,0.5,low_temp / low_crate,725,0.903869802366914,0.9036623131058233
CELL_020,25,0.5,low_temp / low_crate,750,0.8998314956926049,0.8972789914152971
CELL_020,25,0.5,low_temp / low_crate,775,0.8957512980959463,0.8943006423655209
CELL_020,25,0.5,low_temp / low_crate,800,0.8916296197306758,0.8938483060527439
CELL_020,25,0.5,low_temp / low_crate,825,0.8874668538948749,0.8874773304140747
CELL_020,25,0.5,low_temp / low_crate,850,0.8832633782192107,0.88445411313825
CELL_020,25,0.5,low_temp / low_crate,875,0.8790195557385426,0.8813648330862502
CELL_020,25,0.5,low_temp / low_crate,900,0.8747357358613839,0.8734237907412422
CELL_020,25,0.5,low_temp / low_crate,925,0.8704122552495532,0.8730591238222576
CELL_020,25,0.5,low_temp / low_crate,950,0.8660494386185612,0.8673753877306656
CELL_020,25,0.5,low_temp / low_crate,975,0.861647599467792,0.8573257536636019
CELL_020,25,0.5,low_temp / low_crate,1000,0.8572070407483006,0.8622551075174524
CELL_020,25,0.5,low_temp / low_crate,1025,0.8527280554749932,0.850975448871844
CELL_020,25,0.5,low_temp / low_crate,1050,0.8482109272890809,0.8424180935879327
CELL_020,25,0.5,low_temp / low_crate,1075,0.8436559309759424,0.8399982779923904
CELL_020,25,0.5,low_temp / low_crate,1100,0.839063332942896,0.835489674880522
CELL_020,25,0.5,low_temp / low_crate,1125,0.8344333916608327,0.8346159982761341
CELL_020,25,0.5,low_temp / low_crate,1150,0.8297663580731911,0.8288078813037792
CELL_020,25,0.5,low_temp / low_crate,1175,0.8250624759753549,0.8238835640886127
CELL_020,25,0.5,low_temp / low_crate,1200,0.8203219823671992,0.8224909392463879
CELL_021,25,0.5,low_temp / low_crate,0,1.0006320957412886,1.0020664953419391
CELL_021,25,0.5,low_temp / low_crate,25,0.9981369776443167,1.0002934489823245
CELL_021,25,0.5,low_temp / low_crate,50,0.9955129981647488,0.9881351614685278
CELL_021,25,0.5,low_temp / low_crate,75,0.9927884282738834,0.9915128943909578
CELL_021,25,0.5,low_temp / low_crate,100,0.9899752287209631,0.98234449349525
CELL_021,25,0.5,low_temp / low_crate,125,0.987080861787264,0.9872070715310562
CELL_021,25,0.5,low_temp / low_crate,150,0.9841106400666703,0.9840944246638851
CELL_021,25,0.5,low_temp / low_crate,175,0.9810686301102756,0.9847279930720394
CELL_021,25,0.5,low_temp / low_crate,200,0.9779580927908085,0.9821148131653324
CELL_021,25,0.5,low_temp / low_crate,225,0.9747817293385075,0.9754914420073908
CELL_021,25,0.5,low_temp / low_crate,250,0.9715418319167719,0.9697905681458827
CELL_021,25,0.5,low_temp / low_crate,275,0.9682403820288852,0.9699384459227952
CELL_021,25,0.5,low_temp / low_crate,300,0.9648791181130145,0.9630314063823794
CELL_021,25,0.5,low_temp / low_crate,325,0.9614595838262495,0.9614547095461978
CELL_021,25,0.5,low_temp / low_crate,350,0.9579831636430192,0.9614346407523818
CELL_021,25,0.5,low_temp / low_crate,375,0.9544511097953932,0.9524989100844302
CELL_021,25,0.5,low_temp / low_crate,400,0.9508645631135377,0.9536844383508865
CELL_021,25,0.5,low_temp / low_crate,425,0.9472245694519922,0.9495954742424152
CELL_021,25,0.5,low_temp / low_crate,450,0.9435320928475075,0.9401903214875497
CELL_021,25,0.5,low_temp / low_crate,475,0.9397880262082496,0.9431966556570105
CELL_021,25,0.5,low_temp / low_crate,500,0.9359932001057841,0.9384381823145844
CELL_021,25,0.5,low_temp / low_crate,525,0.9321483900864679,0.9325051306922721
CELL_021,25,0.5,low_temp / low_crate,550,0.9282543228115291,0.9255861907084323
CELL_021,25,0.5,low_temp / low_crate,575,0.9243116812591384,0.9213044601941239
CELL_021,25,0.5,low_temp / low_crate,600,0.9203211091670116,0.918439290147851
CELL_021,25,0.5,low_temp / low_crate,625,0.9162832148539521,0.918182295475474
CELL_021,25,0.5,low_temp / low_crate,650,0.9121985745289116,0.9088538864430067
CELL_021,25,0.5,low_temp / low_crate,675,0.9080677351736497,0.9095990280438192
CELL_021,25,0.5,low_temp / low_crate,700,0.9038912170679205,0.8995450727168461
CELL_021,25,0.5,low_temp / low_crate,725,0.8996695160128739,0.8989552759673379
CELL_021,25,0.5,low_temp / low_crate,750,0.895403105298036,0.8957868724390451
CELL_021,25,0.5,low_temp / low_crate,775,0.891092437449112,0.8996503929568183
CELL_021,25,0.5,low_temp / low_crate,800,0.8867379457874024,0.8819173409930811
CELL_021,25,0.5,low_temp / low_crate,825,0.882340045826459,0.8874920968091744
CELL_021,25,0.5,low_temp / low_crate,850,0.8778991365274441,0.8784235849763996
CELL_021,25,0.5,low_temp / low_crate,875,0.8734156014312667,0.8748547031443226
CELL_021,25,0.5,low_temp / low_crate,900,0.8688898096828053,0.869304027379664
CELL_021,25,0.5,low_temp / low_crate,925,0.8643221169602453,0.8658786608239286
CELL_021,25,0.5,low_temp / low_crate,950,0.8597128663206758,0.8591749684554087
CELL_021,25,0.5,low_temp / low_crate,975,0.8550623889715163,0.8601515646066175
CELL_021,25,0.5,low_temp / low_crate,1000,0.8503710049760336,0.848773355971247
CELL_021,25,0.5,low_temp / low_crate,1025,0.8456390239001019,0.8496018449027293
CELL_021,25,0.5,low_temp / low_crate,1050,0.8408667454064264,0.8386114604856808
CELL_021,25,0.5,low_temp / low_crate,1075,0.8360544598016573,0.8358435783392527
CELL_021,25,0.5,low_temp / low_crate,1100,0.8312024485411494,0.8274505796081337
CELL_021,25,0.5,low_temp / low_crate,1125,0.8263109846955404,0.8279035677167568
CELL_021,25,0.5,low_temp / low_crate,1150,0.8213803333828269,0.8264382742320697
CELL_021,25,0.5,low_temp / low_crate,1175,0.8164107521691922,0.8161400055398192
CELL_021,25,0.5,low_temp / low_crate,1200,0.8114024914414664,0.8107133914960026
CELL_022,25,0.5,low_temp / low_crate,0,0.9995414146928954,0.99396663478387
CELL_022,25,0.5,low_temp / low_crate,25,0.997621026319927,0.9944259533664112
CELL_022,25,0.5,low_temp / low_crate,50,0.9956014587132531,0.9963952098746351
CELL_022,25,0.5,low_temp / low_crate,75,0.9935044708608114,0.9981210170529062
CELL_022,25,0.5,low_temp / low_crate,100,0.9913392684526271,1.0011715064669304
CELL_022,25,0.5,low_temp / low_crate,125,0.9891115948954813,0.9870585470977331
CELL_022,25,0.5,low_temp / low_crate,150,0.9868255390713947,0.9918490896196538
CELL_022,25,0.5,low_temp / low_crate,175,0.9844842308352018,0.9853373645166075
CELL_022,25,0.5,low_temp / low_crate,200,0.9820901799446895,0.9815608131810772
CELL_022,25,0.5,low_temp / low_crate,225,0.979645465424153,0.9811595460051945
CELL_022,25,0.5,low_temp / low_crate,250,0.977151851456196,0.9773685591490758
CELL_022,25,0.5,low_temp / low_crate,275,0.9746108631212832,0.9749972481609259
CELL_022,25,0.5,low_temp / low_crate,300,0.9720238384227929,0.9705946723528996
CELL_022,25,0.5,low_temp / low_crate,325,0.9693919654492291,0.9644985816399332
CELL_022,25,0.5,low_temp / low_crate,350,0.9667163097728383,0.961313621564011
CELL_022,25,0.5,low_temp / low_crate,375,0.9639978351844367,0.966284192275921
CELL_022,25,0.5,low_temp / low_crate,400,0.9612374197334396,0.9602689694181396
CELL_022,25,0.5,low_temp / low_crate,425,0.9584358683704824,0.9563495572216859
CELL_022,25,0.5,low_temp / low_crate,450,0.9555939230744599,0.955623692767991
CELL_022,25,0.5,low_temp / low_crate,475,0.95271227107956,0.9554945339647647
CELL_022,25,0.5,low_temp / low_crate,500,0.949791551642089,0.9504228254426813
CELL_022,25,0.5,low_temp / low_crate,525,0.9468323616677434,0.9445361693895
CELL_022,25,0.5,low_temp / low_crate,550,0.9438352604373748,0.9481272857821461
CELL_022,25,0.5,low_temp / low_crate,575,0.9408007736108067,0.9463279228712425
CELL_022,25,0.5,low_temp / low_crate,600,0.9377293966461199,0.9394603449397498
CELL_022,25,0.5,low_temp / low_crate,625,0.9346215977409357,0.9380294200306399
CELL_022,25,0.5,low_temp / low_crate,650,0.9314778203792607,0.9358246803681091
CELL_022,25,0.5,low_temp / low_crate,675,0.9282984855501508,0.9322538331575666
CELL_022,25,0.5,low_temp / low_crate,700,0.9250839936912412,0.9272333408111354
CELL_022,25,0.5,low_temp / low_crate,725,0.9218347264000059,0.923928941064768
CELL_022,25,0.5,low_temp / low_crate,750,0.918551047947661,0.9203698599543737
CELL_022,25,0.5,low_temp / low_crate,775,0.915233306624375,0.9113926247634603
CELL_022,25,0.5,low_temp / low_crate,800,0.9118818359394869,0.9143343669884955
CELL_022,25,0.5,low_temp / low_crate,825,0.9084969556964541,0.9037516067975111
CELL_022,25,0.5,low_temp / low_crate,850,0.9050789729590496,0.9022978748661119
CELL_022,25,0.5,low_temp / low_crate,875,0.9016281829227206,0.9061906606600489
CELL_022,25,0.5,low_temp / low_crate,900,0.8981448697028896,0.9010856402723193
CELL_022,25,0.5,low_temp / low_crate,925,0.8946293070502271,0.8998352010641276
CELL_022,25,0.5,low_temp / low_crate,950,0.8910817590014719,0.8901308986585664
CELL_022,25,0.5,low_temp / low_crate,975,0.8875024804731662,0.8834696095286975
CELL_022,25,0.5,low_temp / low_crate,1000,0.8838917178046621,0.8830501876149159
CELL_022,25,0.5,low_temp / low_crate,1025,0.8802497092559068,0.8806068187962488
CELL_022,25,0.5,low_temp / low_crate,1050,0.8765766854647908,0.8768531459719808
CELL_022,25,0.5,low_temp / low_crate,1075,0.8728728698682395,0.876840751543888
CELL_022,25,0.5,low_temp / low_crate,1100,0.8691384790907053,0.8678740326031933
CELL_022,25,0.5,low_temp / low_crate,1125,0.8653737233032726,0.8666058439545828
CELL_022,25,0.5,low_temp / low_crate,1150,0.8615788065562104,0.8581186115331894
CELL_022,25,0.5,low_temp / low_crate,1175,0.8577539270874718,0.8593300375606251
CELL_022,25,0.5,low_temp / low_crate,1200,0.8538992776093604,0.8539101575350101
CELL_023,25,0.5,low_temp / low_crate,0,0.9995283412756503,0.998883726162847
CELL_023,25,0.5,low_temp / low_crate,25,0.9974776189283258,0.996532075975646
CELL_023,25,0.5,low_temp / low_crate,50,0.9953209861965118,1.0015206805444488
CELL_023,25,0.5,low_temp / low_crate,75,0.993081678819107,0.9927371178110295
CELL_023,25,0.5,low_temp / low_crate,100,0.990769527262971,0.9899158908773503
CELL_023,25,0.5,low_temp / low_crate,125,0.9883906647315751,0.9810495863799397
CELL_023,25,0.5,low_temp / low_crate,150,0.9859494576134341,0.982819731881506
CELL_023,25,0.5,low_temp / low_crate,175,0.9834492481820917,0.9825284911964944
CELL_023,25,0.5,low_temp / low_crate,200,0.9808927165289568,0.9784922321623386
CELL_023,25,0.5,low_temp / low_crate,225,0.9782820827786892,0.9831180593555116
CELL_023,25,0.5,low_temp / low_crate,250,0.9756192308464077,0.9750419486325209
CELL_023,25,0.5,low_temp / low_crate,275,0.9729057893175767,0.9774153441901905
CELL_023,25,0.5,low_temp / low_crate,300,0.9701431870039239,0.9703591532231002
CELL_023,25,0.5,low_temp / low_crate,325,0.9673326926277971,0.9674629900552726
CELL_023,25,0.5,low_temp / low_crate,350,0.9644754440802864,0.9641646565132926
CELL_023,25,0.5,low_temp / low_crate,375,0.9615724705632932,0.9615857574439683
CELL_023,25,0.5,low_temp / low_crate,400,0.9586247097181733,0.9646404922288477
CELL_023,25,0.5,low_temp / low_crate,425,0.9556330211263948,0.9475143835827655
CELL_023,25,0.5,low_temp / low_crate,450,0.9525981971238838,0.9455927870183485
CELL_023,25,0.5,low_temp / low_crate,475,0.9495209715864167,0.9476198736777203
CELL_023,25,0.5,low_temp / low_crate,500,0.9464020271556978,0.9464528747424793
CELL_023,25,0.5,low_temp / low_crate,525,0.9432420012485482,0.9456573667352223
CELL_023,25,0.5,low_temp / low_crate,550,0.9400414911033996,0.9416972962964958
CELL_023,25,0.5,low_temp / low_crate,575,0.9368010580558457,0.9354561973607637
CELL_023,25,0.5,low_temp / low_crate,600,0.9335212311899888,0.9370878841163349
CELL_023,25,0.5,low_temp / low_crate,625,0.9302025104793438,0.9338081943903783
CELL_023,25,0.5,low_temp / low_crate,650,0.9268453695065341,0.9274895719159846
CELL_023,25,0.5,low_temp / low_crate,675,0.923450257832532,0.9268195593362359
CELL_023,25,0.5,low_temp / low_crate,700,0.9200176030720945,0.9209718614941069
CELL_023,25,0.5,low_temp / low_crate,725,0.9165478127211629,0.9145826221274228
CELL_023,25,0.5,low_temp / low_crate,750,0.9130412757735126,0.9154836347100126
CELL_023,25,0.5,low_temp / low_crate,775,0.9094983641572608,0.9098855100862862
CELL_023,25,0.5,low_temp / low_crate,800,0.9059194340165417,0.9059241234801825
CELL_023,25,0.5,low_temp / low_crate,825,0.9023048268594097,0.9074601643620732
CELL_023,25,0.5,low_temp / low_crate,850,0.8986548705896109,0.8900768181397206
CELL_023,25,0.5,low_temp / low_crate,875,0.8949698804370794,0.8900079858415209
CELL_023,25,0.5,low_temp / low_crate,900,0.8912501597997393,0.887095413307429
CELL_023,25,0.5,low_temp / low_crate,925,0.8874960010073225,0.8862245887408317
CELL_023,25,0.5,low_temp / low_crate,950,0.8837076860163581,0.882816557422177
CELL_023,25,0.5,low_temp / low_crate,975,0.8798854870442044,0.8746098472769988
CELL_023,25,0.5,low_temp / low_crate,1000,0.8760296671489086,0.8725816140358207
CELL_023,25,0.5,low_temp / low_crate,1025,0.8721404807607747,0.8691275348859422
CELL_023,25,0.5,low_temp / low_crate,1050,0.8682181741707524,0.8768191584930181
CELL_023,25,0.5,low_temp / low_crate,1075,0.8642629859801072,0.8705690827972222
CELL_023,25,0.5,low_temp / low_crate,1100,0.860275147515279,0.8588340245533828
CELL_023,25,0.5,low_temp / low_crate,1125,0.8562548832113592,0.8549823416952854
CELL_023,25,0.5,low_temp / low_crate,1150,0.8522024109672125,0.8481801969770535
CELL_023,25,0.5,low_temp / low_crate,1175,0.8481179424749143,0.841439486028626
CELL_023,25,0.5,low_temp / low_crate,1200,0.8440016835258732,0.8435926028734434
CELL_024,25,0.5,low_temp / low_crate,0,0.999830298936676,0.9942295784650238
CELL_024,25,0.5,low_temp / low_crate,25,0.9978691212770773,0.9952022106729914
CELL_024,25,0.5,low_temp / low_crate,50,0.9958066578045789,0.9963268526381388
CELL_024,25,0.5,low_temp / low_crate,75,0.993665129670714,0.9949468632629578
CELL_024,25,0.5,low_temp / low_crate,100,0.9914539380955032,0.9929150899511002
CELL_024,25,0.5,low_temp / low_crate,125,0.9891789484763982,0.9845572370318486
CELL_024,25,0.5,low_temp / low_crate,150,0.9868443365437796,0.9898357365992541
CELL_024,25,0.5,low_temp / low_crate,175,0.9844532986309855,0.9816525576928791
CELL_024,25,0.5,low_temp / low_crate,200,0.9820083978033692,0.9842234005044949
CELL_024,25,0.5,low_temp / low_crate,225,0.979511757243959,0.9794745218757953
CELL_024,25,0.5,low_temp / low_crate,250,0.9769651786068153,0.9721478223600425
CELL_024,25,0.5,low_temp / low_crate,275,0.9743702193653004,0.9732635273992662
CELL_024,25,0.5,low_temp / low_crate,300,0.9717282459421502,0.9730070190393735
CELL_024,25,0.5,low_temp / low_crate,325,0.9690404716610153,0.9711858504926764
CELL_024,25,0.5,low_temp / low_crate,350,0.9663079847270285,0.965814527085973
CELL_024,25,0.5,low_temp / low_crate,375,0.9635317694020423,0.968892995519146
CELL_024,25,0.5,low_temp / low_crate,400,0.9607127223853502,0.9642390100838032
CELL_024,25,0.5,low_temp / low_crate,425,0.9578516657248388,0.9569533763174397
CELL_024,25,0.5,low_temp / low_crate,450,0.9549493571591261,0.9575747835016054
CELL_024,25,0.5,low_temp / low_crate,475,0.9520064985193396,0.9587747757174983
CELL_024,25,0.5,low_temp / low_crate,500,0.9490237426396682,0.9558854387424087
CELL_024,25,0.5,low_temp / low_crate,525,0.9460016991041595,0.9417036995212809
CELL_024,25,0.5,low_temp / low_crate,550,0.9429409390728597,0.9396980731838097
CELL_024,25,0.5,low_temp / low_crate,575,0.9398419993706717,0.9450392151242402
CELL_024,25,0.5,low_temp / low_crate,600,0.9367053859792673,0.9330014023013357
CELL_024,25,0.5,low_temp / low_crate,625,0.9335315770408432,0.9289026830743223
CELL_024,25,0.5,low_temp / low_crate,650,0.9303210254590615,0.9286193460016148
CELL_024,25,0.5,low_temp / low_crate,675,0.9270741611648372,0.9285449546479982
CELL_024,25,0.5,low_temp / low_crate,700,0.9237913931011507,0.9234330046280118
CELL_024,25,0.5,low_temp / low_crate,725,0.9204731109706534,0.9181961382992339
CELL_024,25,0.5,low_temp / low_crate,750,0.9171196867817274,0.9147599431656916
CELL_024,25,0.5,low_temp / low_crate,775,0.9137314762222674,0.9112382964968229
CELL_024,25,0.5,low_temp / low_crate,800,0.9103088198853917,0.9072305361850854
CELL_024,25,0.5,low_temp / low_crate,825,0.9068520443672229,0.9148377594376891
CELL_024,25,0.5,low_temp / low_crate,850,0.9033614632536067,0.9044027520027561
CELL_024,25,0.5,low_temp / low_crate,875,0.8998373780099778,0.9029410347003943
CELL_024,25,0.5,low_temp / low_crate,900,0.8962800787864056,0.8945683076479893
CELL_024,25,0.5,low_temp / low_crate,925,0.8926898451480588,0.8920389967779077
CELL_024,25,0.5,low_temp / low_crate,950,0.889066946739849,0.8865695078050527
CELL_024,25,0.5,low_temp / low_crate,975,0.8854116438927773,0.87613066472056
CELL_024,25,0.5,low_temp / low_crate,1000,0.8817241881784744,0.8769011557095069
CELL_024,25,0.5,low_temp / low_crate,1025,0.878004822917558,0.8716676575376267
CELL_024,25,0.5,low_temp / low_crate,1050,0.8742537836466959,0.8663795404238653
CELL_024,25,0.5,low_temp / low_crate,1075,0.8704712985486416,0.8662875421385983
CELL_024,25,0.5,low_temp / low_crate,1100,0.8666575888489775,0.8712949337268132
CELL_024,25,0.5,low_temp / low_crate,1125,0.862812869182848,0.8626573425958828
CELL_024,25,0.5,low_temp / low_crate,1150,0.858937347934575,0.8634543211026992
CELL_024,25,0.5,low_temp / low_crate,1175,0.8550312275527102,0.8564696665718633
CELL_024,25,0.5,low_temp / low_crate,1200,0.8510947048427905,0.8538336607327935
CELL_025,25,0.5,low_temp / low_crate,0,1.0010479019083853,1.0035984017276456
CELL_025,25,0.5,low_temp / low_crate,25,0.9990521975749622,0.9970339320521443
CELL_025,25,0.5,low_temp / low_crate,50,0.9969534242846149,0.9989118155817714
CELL_025,25,0.5,low_temp / low_crate,75,0.9947741943938481,0.9967558515488599
CELL_025,25,0.5,low_temp / low_crate,100,0.9925240746318376,0.9906006404578823
CELL_025,25,0.5,low_temp / low_crate,125,0.990209033656779,0.9862793441438306
CELL_025,25,0.5,low_temp / low_crate,150,0.987833320713087,0.9836888715514431
CELL_025,25,0.5,low_temp / low_crate,175,0.9854001884057784,0.9857029578025035
CELL_025,25,0.5,low_temp / low_crate,200,0.9829122449231559,0.9840567794639185
CELL_025,25,0.5,low_temp / low_crate,225,0.9803716508270379,0.9775978104204353
CELL_025,25,0.5,low_temp / low_crate,250,0.9777802394897346,0.9778732881843759
CELL_025,25,0.5,low_temp / low_crate,275,0.9751395958040385,0.9771364754305232
CELL_025,25,0.5,low_temp / low_crate,300,0.9724511102486564,0.974614777749985
CELL_025,25,0.5,low_temp / low_crate,325,0.9697160175078887,0.9751475979283174
CELL_025,25,0.5,low_temp / low_crate,350,0.9669354249447983,0.9714048578574915
CELL_025,25,0.5,low_temp / low_crate,375,0.9641103341492382,0.9606058141345903
CELL_025,25,0.5,low_temp / low_crate,400,0.9612416576069576,0.9671342093403407
CELL_025,25,0.5,low_temp / low_crate,425,0.9583302318380551,0.9564718140721101
